Region,Year,Month,tp,cdir,e,avg_pevr,avg_tprate,v10,d2m,t2m,sp,skt,si10,tcc,stl1
SAU,1990,9,0.001310367,16888100,-0.002452917,-1.34E-05,1.52E-05,-0.48292136,280.51456,286.19128,101161.21,286.7721,6.6458235,0.52802724,286.8726
SAU,1990,10,0.001976113,22359160,-0.002572831,-1.79E-05,2.29E-05,0.66254246,281.30472,287.231,100665.625,288.14465,6.7133465,0.62132025,288.23865
SAU,1990,11,0.000866701,26726032,-0.002656924,-2.51E-05,1.00E-05,0.77172506,282.03928,289.10126,100574.76,290.39056,6.6592917,0.49467528,290.4123
SAU,1990,12,0.00139324,28314972,-0.002567881,-2.66E-05,1.61E-05,1.450741,283.59406,290.35123,100343.06,291.71765,6.26528,0.56062734,291.773
SAU,2000,1,0.001844757,27375696,-0.003081367,-2.46E-05,2.14E-05,1.4612414,284.76093,291.59753,100587.77,292.7645,6.446664,0.5833261,292.91733
SAU,2000,2,0.001556485,24258478,-0.002913354,-2.39E-05,1.80E-05,0.66709656,286.58405,292.97925,100660.31,293.8816,6.1863,0.48691967,293.99182
SAU,2000,3,0.001735713,19397816,-0.003375481,-1.69E-05,2.01E-05,0.8301189,285.17325,291.18964,100876.99,292.2821,6.348077,0.5854397,292.58554
SAU,2000,4,0.001634615,14031871,-0.003277524,-1.20E-05,1.89E-05,-0.34596482,283.77173,289.3528,101079.79,290.3652,6.3334823,0.4900887,290.6377
SAU,2000,5,0.001862453,9959871,-0.003505006,-7.46E-06,2.16E-05,0.44059518,281.69763,286.77838,101238.75,288.04782,6.8332624,0.57780033,288.33575
SAU,2000,6,0.002021487,7889161.5,-0.003174369,-5.83E-06,2.34E-05,-1.1874325,280.88654,285.81577,101210.445,286.65796,7.1126437,0.5805226,286.90546
SAU,2000,7,0.002628689,8564648,-0.00337357,-6.05E-06,3.04E-05,-1.752657,280.3056,285.07382,100566.66,285.92123,7.7981153,0.55964553,286.18338
SAU,2000,8,0.002423731,11873889,-0.003082683,-7.60E-06,2.81E-05,-0.20227665,279.76105,284.7209,100637.63,285.68652,6.8111286,0.5809465,285.9395
SAU,2000,9,0.001897304,16956558,-0.003027577,-1.29E-05,2.20E-05,-0.74978495,281.18872,286.4785,100452.016,287.144,8.019457,0.5899888,287.20767
SAU,2000,10,0.001669434,22598892,-0.002842689,-1.69E-05,1.93E-05,0.5078707,280.8874,287.0188,100667.46,288.08664,6.714247,0.52914023,288.21115
SAU,2000,11,0.000992338,26595026,-0.002399313,-2.22E-05,1.15E-05,0.9072823,284.12335,289.89545,100600.266,290.92975,6.093896,0.505974,290.95578
SAU,2000,12,0.000792742,28518576,-0.003214635,-2.82E-05,9.17E-06,1.2914224,283.62668,291.25385,100410.71,292.84946,6.5403857,0.46834505,292.8975
SAU,2010,1,0.000737415,27475522,-0.002960905,-2.97E-05,8.54E-06,1.6366853,284.0741,292.25513,100529.24,293.81943,6.1941056,0.47487158,293.86316
SAU,2010,2,0.001245957,24190340,-0.002775522,-2.45E-05,1.44E-05,1.5399634,286.62457,292.94647,100849.875,294.22665,6.0050635,0.5680103,294.32373
SAU,2010,3,0.001315147,19467920,-0.00288107,-1.86E-05,1.52E-05,0.90643585,285.56888,291.7386,101086.95,292.80273,6.0050874,0.58770525,292.96683
SAU,2010,4,0.001607625,13957844,-0.002904872,-1.24E-05,1.86E-05,0.13011907,284.79218,290.0916,100856.86,291.07217,6.113671,0.6134366,291.2717
SAU,2010,5,0.001749679,9947898,-0.002991931,-7.92E-06,2.03E-05,-0.070098616,282.29123,287.45334,100843.31,288.56598,6.1555676,0.5866634,288.7761
SAU,2010,6,0.001843384,7852286.5,-0.003092896,-5.28E-06,2.13E-05,0.09040333,280.66858,285.5857,101362.45,286.79758,6.276858,0.584182,287.04337
SAU,2010,7,0.002071441,8492155,-0.002733377,-5.34E-06,2.40E-05,-1.0022041,280.40744,284.93515,101216.47,285.8241,6.3600254,0.5443033,285.99414
SAU,2010,8,0.002599831,11786610,-0.003330783,-7.47E-06,3.01E-05,0.581541,279.28317,284.46384,100747.25,285.6603,7.211865,0.5962624,285.8623
SAU,2010,9,0.001652886,16942970,-0.003084081,-1.06E-05,1.91E-05,1.3435495,279.79578,285.13037,101103.86,286.25336,6.975679,0.6185053,286.3812
SAU,2010,10,0.001729061,22464940,-0.002758449,-1.71E-05,2.00E-05,0.2521156,280.99213,287.09082,101007.57,288.06314,6.6197176,0.49686632,288.0869
SAU,2010,11,0.001434383,26554214,-0.002608221,-2.09E-05,1.66E-05,0.93550414,282.5338,288.85477,100888.26,289.97437,6.051998,0.59505934,289.99234
SAU,2010,12,0.001783264,28218552,-0.003179755,-2.37E-05,2.06E-05,1.4663975,283.65695,290.04614,100234.17,291.37582,6.76176,0.58704686,291.423
SAU,2020,1,0.001295388,27350068,-0.00277598,-2.74E-05,1.50E-05,1.1270963,284.77176,292.03876,100423.74,293.4478,6.352939,0.5142985,293.52103
SAU,2020,2,0.001423716,24185244,-0.002981853,-2.30E-05,1.65E-05,2.0538304,285.4638,291.74783,100744.41,293.2873,6.407692,0.59613574,293.45538
SAU,2020,3,0.001404543,19407560,-0.002945449,-1.81E-05,1.63E-05,0.9346719,284.62512,290.8827,101027.03,292.126,6.1343665,0.62735546,292.3059
SAU,2020,4,0.002164701,13941001,-0.003222802,-1.22E-05,2.51E-05,0.1357848,283.6092,289.2107,100665.31,290.3431,6.8768277,0.64761585,290.57336
SAU,2020,5,0.001870335,9964836,-0.003305059,-8.38E-06,2.16E-05,-0.9497722,281.2341,286.7706,101059.195,287.7217,7.28755,0.58984923,287.954
SAU,2020,6,0.001775383,7861107,-0.002667598,-6.23E-06,2.05E-05,-1.6341312,281.09756,285.92133,101143.56,286.64896,6.886203,0.5951707,286.7805
SAU,2020,7,0.001507276,8550731,-0.002589925,-6.21E-06,1.74E-05,-0.60891694,280.42776,285.1281,101277.125,285.9936,6.5191126,0.5734833,286.1083
SAU,2020,8,0.002316668,11830891,-0.003011816,-8.07E-06,2.68E-05,0.49179476,279.89758,284.839,100672.87,285.88074,7.144759,0.59940743,286.08197
SAU,2020,9,0.00185925,16971150,-0.002710416,-1.37E-05,2.15E-05,-0.8093133,280.80237,286.4249,100771.45,287.08026,7.5556145,0.5876666,287.15213
SAU,2020,10,0.001640877,22507326,-0.002474307,-1.74E-05,1.90E-05,1.1221418,281.4502,287.35645,100889.89,288.33154,6.0814123,0.57826805,288.42084
SAU,2020,11,0.00137386,26667322,-0.002506153,-2.52E-05,1.59E-05,0.017779129,282.88956,289.87897,100512.195,290.86316,6.540375,0.56853724,290.83936
SAU,2020,12,0.001286347,28468440,-0.003087974,-2.56E-05,1.49E-05,1.6692948,282.55664,289.9529,100679.64,291.47757,6.8399253,0.55997145,291.58035
