Region,Year,Month,tp,cdir,e,avg_pevr,avg_tprate,v10,d2m,t2m,sp,skt,si10,tcc,stl1
SAH,1950,10,0.000222424,18117110,-0.000677341,-1.74E-05,2.57E-06,-1.750097,281.71518,298.50168,96861.336,300.13998,4.0212355,0.23536325,300.37897
SAH,1950,11,0.000160755,15934567,-0.000595071,-1.59E-05,1.86E-06,-1.9030033,276.76965,293.4979,96968.76,294.35068,4.2504234,0.27114132,294.7176
SAH,1950,12,3.78E-05,14354412,-0.00063898,-1.30E-05,4.37E-07,-1.5607715,273.3885,289.35928,97014.84,289.7103,4.0646772,0.25454393,290.04956
SAH,1960,1,7.51E-05,15134401,-0.000486874,-1.34E-05,8.69E-07,-1.8878667,272.75745,288.2612,97193.4,288.42807,4.43056,0.19672187,289.1052
SAH,1960,2,4.03E-05,17582822,-0.00032782,-1.70E-05,4.66E-07,-1.7811372,271.6508,292.00174,97063.3,292.40344,4.2710376,0.13064653,292.75104
SAH,1960,3,7.43E-05,20425022,-0.000433603,-2.00E-05,8.60E-07,-1.9667959,272.08942,294.65482,96808.34,295.986,4.5006685,0.16304216,296.13828
SAH,1960,4,2.45E-05,22558630,-0.000424328,-2.34E-05,2.84E-07,-2.0934527,273.469,298.2099,96631.7,300.2057,4.8153553,0.19184569,300.26205
SAH,1960,5,4.42E-05,23105298,-0.000406086,-2.44E-05,5.12E-07,-1.9676722,276.7922,301.1926,96644.234,303.44547,4.554983,0.21931605,303.56247
SAH,1960,6,7.76E-05,22435766,-0.00046648,-2.46E-05,8.98E-07,-1.8450073,280.15408,303.5624,96670.3,306.00238,4.7497973,0.18381622,306.0931
SAH,1960,7,0.000227894,21647374,-0.000537282,-2.20E-05,2.64E-06,-1.1884681,283.16058,304.20554,96558.79,306.84973,4.5486803,0.18835232,306.94394
SAH,1960,8,0.000294717,21325710,-0.000594542,-2.12E-05,3.41E-06,-1.2989725,283.53415,303.94086,96555.6,306.34686,4.411337,0.167047,306.62842
SAH,1960,9,0.000241492,20074004,-0.000607673,-1.98E-05,2.80E-06,-1.4832864,282.87323,302.31708,96649.28,304.42685,4.1420245,0.18309546,304.79828
SAH,1960,10,4.07E-05,18183486,-0.000469454,-1.93E-05,4.71E-07,-1.6365831,279.6125,299.92,96755.08,301.04666,3.882146,0.12469515,301.62613
SAH,1960,11,4.97E-05,15838135,-0.000517166,-1.57E-05,5.75E-07,-1.9190444,277.83932,294.14395,97027.95,294.69766,3.9817579,0.19823207,295.43466
SAH,1960,12,0.000170173,13962614,-0.000666931,-1.30E-05,1.97E-06,-1.7837225,277.81644,290.60086,96958.734,290.89587,4.209933,0.34964767,291.67752
SAH,1970,1,8.98E-05,14712986,-0.000455076,-1.39E-05,1.04E-06,-1.4905612,275.36465,290.76205,97098.25,290.87576,4.1128864,0.2072857,291.4386
SAH,1970,2,8.93E-05,17141364,-0.000467387,-1.67E-05,1.03E-06,-2.0381541,272.47815,291.86996,97075.21,292.37958,4.556251,0.24540675,292.74362
SAH,1970,3,6.03E-05,19945650,-0.000443741,-2.00E-05,6.98E-07,-1.6856165,272.9037,294.67035,96807.984,295.86978,4.630134,0.21025118,296.14334
SAH,1970,4,1.71E-05,22200014,-0.000465682,-2.33E-05,1.98E-07,-2.4881968,274.29257,298.4056,96769.3,300.11664,5.1534243,0.22868572,300.31982
SAH,1970,5,4.89E-05,22740216,-0.000438234,-2.48E-05,5.66E-07,-2.0192776,276.42822,301.87573,96586.01,303.9082,4.800521,0.2058251,304.01968
SAH,1970,6,3.02E-05,22224336,-0.000468544,-2.49E-05,3.49E-07,-2.1991115,278.6944,303.79694,96666.37,305.9481,4.7183886,0.12915912,306.1238
SAH,1970,7,0.000375589,21232514,-0.000561552,-2.13E-05,4.35E-06,-1.1882315,283.49774,304.03723,96532.125,306.55032,4.518781,0.17974138,306.6848
SAH,1970,8,0.000458329,20836900,-0.00073907,-1.94E-05,5.30E-06,-1.1421669,284.6413,303.67416,96509.414,306.1563,4.410387,0.2039363,306.3212
SAH,1970,9,0.00034282,19813342,-0.000644575,-1.94E-05,3.97E-06,-1.7133377,283.30066,302.13766,96621.43,304.19534,4.2701335,0.18336718,304.53073
SAH,1970,10,7.86E-05,17981208,-0.00051729,-1.94E-05,9.09E-07,-2.004687,280.01147,298.6015,96837.91,299.99915,4.3894887,0.16580616,300.43057
SAH,1970,11,7.56E-05,15677361,-0.000534719,-1.59E-05,8.75E-07,-2.0170343,278.02322,293.90643,97052.94,294.51926,4.3376813,0.302222,295.15082
SAH,1970,12,0.000115671,14134514,-0.00059642,-1.34E-05,1.34E-06,-1.6364306,274.13736,289.56348,97169.195,289.65198,4.287512,0.3655506,290.33572
SAH,1980,1,0.000125298,14830437,-0.000494358,-1.40E-05,1.45E-06,-1.6681982,273.47037,289.755,97105.44,290.02856,4.123692,0.2746533,290.56137
SAH,1980,2,0.0001128,17202730,-0.000487528,-1.63E-05,1.31E-06,-2.3931081,273.82248,291.26584,97041.2,292.08026,4.5717287,0.25807494,292.56293
SAH,1980,3,9.93E-05,19997438,-0.000456255,-2.01E-05,1.15E-06,-1.9746159,274.71805,295.19638,96772.46,296.45926,4.6340537,0.22383185,296.77817
SAH,1980,4,2.26E-05,22245706,-0.000412911,-2.36E-05,2.62E-07,-1.9801883,275.43686,299.67212,96595.61,301.49966,4.626898,0.23035088,301.68594
SAH,1980,5,7.10E-05,22672888,-0.000474718,-2.45E-05,8.23E-07,-1.8635027,278.27667,302.4696,96527.305,304.7387,4.6593084,0.1852141,304.91068
SAH,1980,6,0.000115713,22137454,-0.000479264,-2.38E-05,1.34E-06,-1.7543646,280.55115,304.3816,96621.15,306.62292,4.6557593,0.17411408,306.83414
SAH,1980,7,0.000317022,21268354,-0.000610724,-2.13E-05,3.67E-06,-1.15499,283.56253,304.23373,96561.77,306.71115,4.449528,0.19923799,306.92905
SAH,1980,8,0.000482466,20812084,-0.000669461,-1.97E-05,5.58E-06,-1.2654179,284.93213,303.92328,96626.07,306.4186,4.2571626,0.21248345,306.64758
SAH,1980,9,0.000249078,19767378,-0.000600026,-2.05E-05,2.88E-06,-1.972399,283.26074,302.2644,96801.54,304.33868,4.3449006,0.18753487,304.68256
SAH,1980,10,6.56E-05,17908230,-0.000506396,-1.94E-05,7.59E-07,-1.9705184,280.28107,299.3731,96876.125,300.64655,4.2150836,0.19657403,301.11307
SAH,1980,11,0.000128226,15572422,-0.000552087,-1.61E-05,1.48E-06,-1.8459935,279.428,294.568,97034.59,295.28815,4.1833425,0.23943296,295.9117
SAH,1980,12,8.70E-05,14120463,-0.000674448,-1.32E-05,1.01E-06,-2.1420085,274.2264,288.9518,97206.195,289.22552,4.6753426,0.28972387,289.97723
SAH,1990,1,0.000141011,14754911,-0.00070734,-1.39E-05,1.63E-06,-2.6001377,275.33835,289.35864,97291.69,289.7075,4.938559,0.29586777,290.4111
SAH,1990,2,2.57E-05,17332450,-0.000427738,-1.66E-05,2.97E-07,-2.4583402,272.93445,290.94672,97264.11,291.6024,4.6619854,0.15013465,292.10522
SAH,1990,3,7.38E-05,20182592,-0.000401467,-2.04E-05,8.54E-07,-2.2342355,272.83282,294.5353,97178.62,295.5765,4.879452,0.23383665,295.9315
SAH,1990,4,0.000122681,22162412,-0.00055497,-2.39E-05,1.42E-06,-2.1880352,275.8472,299.59857,96634.01,301.32477,4.883848,0.25301838,301.57675
SAH,1990,5,2.80E-05,22799844,-0.000431068,-2.52E-05,3.24E-07,-2.136984,277.9287,301.99957,96575.49,304.23053,4.661845,0.15580237,304.42404
SAH,1990,6,4.74E-05,22288726,-0.000442005,-2.50E-05,5.48E-07,-1.8984787,279.46698,304.46466,96639.3,306.6177,4.644133,0.13325092,306.78864
SAH,1990,7,0.00030409,21361100,-0.000537241,-2.20E-05,3.52E-06,-1.2922897,283.7804,304.42316,96558.195,306.9843,4.4797406,0.20161426,307.1945
SAH,1990,8,0.000181632,21132992,-0.00056012,-2.18E-05,2.10E-06,-1.5224056,283.43143,304.16428,96684.82,306.61688,4.350215,0.1529666,306.8561
SAH,1990,9,0.000101809,20019260,-0.000522364,-2.16E-05,1.18E-06,-1.8477545,282.16653,302.99136,96771.86,304.91293,4.3501987,0.15580684,305.29752
SAH,1990,10,3.95E-05,18087226,-0.000506019,-2.03E-05,4.56E-07,-1.8146824,279.50287,300.31375,96864.516,301.44675,4.206787,0.17905106,301.94165
SAH,1990,11,5.35E-05,15686096,-0.000529219,-1.68E-05,6.19E-07,-1.7976784,278.49738,295.5816,96930.836,296.2003,4.0462575,0.24006313,296.8096
SAH,1990,12,0.000102868,14008522,-0.000630794,-1.44E-05,1.19E-06,-2.0170777,276.35522,291.6077,97060.875,291.85785,4.3098106,0.24817725,292.5832
SAH,2000,1,0.000157738,14745999,-0.000672619,-1.42E-05,1.83E-06,-2.4690008,274.20142,289.10184,97175.72,289.38367,4.724468,0.29121822,290.13947
SAH,2000,2,5.10E-05,17395080,-0.000530654,-1.66E-05,5.90E-07,-2.8118055,272.5388,290.2051,97396.16,290.7016,5.178307,0.19454063,291.39865
SAH,2000,3,1.14E-05,20401822,-0.000448994,-2.07E-05,1.31E-07,-2.2889774,271.74072,294.68378,96967.125,295.5509,4.9213977,0.14142635,296.01532
SAH,2000,4,2.50E-05,22424540,-0.000486818,-2.45E-05,2.90E-07,-2.0576868,274.05606,300.12003,96624.15,301.65195,4.826979,0.16894515,301.9302
SAH,2000,5,4.23E-05,22789536,-0.000445793,-2.49E-05,4.89E-07,-2.1152964,278.48572,302.6254,96630.81,304.72986,4.698494,0.19289033,304.9457
SAH,2000,6,3.73E-05,22432648,-0.0004109,-2.45E-05,4.31E-07,-2.0939782,279.90787,304.04364,96622.75,306.17883,4.6819572,0.11135087,306.50388
SAH,2000,7,0.00031543,21650764,-0.00056138,-2.24E-05,3.65E-06,-1.2882668,282.8496,304.69586,96452.98,306.92572,4.6321273,0.16021277,307.2312
SAH,2000,8,0.000288141,21244534,-0.000667631,-2.13E-05,3.34E-06,-1.6468859,283.65454,304.02432,96634.84,306.26248,4.5689282,0.18492216,306.60645
SAH,2000,9,0.00012968,20168076,-0.00057289,-2.11E-05,1.50E-06,-1.6785593,281.94904,303.0887,96637.93,304.88632,4.3456826,0.15786023,305.31555
SAH,2000,10,0.000150394,18008344,-0.000661947,-1.88E-05,1.74E-06,-1.9715008,280.25354,298.73016,96914.17,299.90387,4.3427706,0.22155039,300.5607
SAH,2000,11,7.08E-05,15789619,-0.00057536,-1.65E-05,8.19E-07,-2.107509,276.65195,294.3197,97008.22,294.65518,4.2732244,0.28422728,295.41156
SAH,2000,12,5.47E-05,14189203,-0.000531202,-1.34E-05,6.33E-07,-1.9521438,275.51126,290.46262,97228.086,290.38086,4.282165,0.29967552,291.21597
SAH,2010,1,5.35E-05,14976516,-0.000504948,-1.47E-05,6.19E-07,-1.5063719,274.0557,291.67075,97093.9,291.55817,4.161173,0.21690157,292.17633
SAH,2010,2,0.000132572,17143216,-0.000424134,-1.79E-05,1.53E-06,-1.1617696,275.93317,295.2799,96835.21,295.7222,4.2934017,0.17568187,296.10022
SAH,2010,3,1.47E-05,20154192,-0.000474586,-2.15E-05,1.69E-07,-1.9697428,274.07257,297.2371,96950.97,298.05975,4.949723,0.18080962,298.6066
SAH,2010,4,4.58E-05,22113742,-0.000452365,-2.44E-05,5.30E-07,-1.8747207,276.8994,301.3673,96633.664,303.00262,4.75829,0.3345178,303.29688
SAH,2010,5,2.52E-05,22822740,-0.000515408,-2.57E-05,2.91E-07,-2.2372835,278.03726,303.23193,96606.88,305.17636,4.949421,0.21994081,305.5557
SAH,2010,6,5.22E-05,22213760,-0.000511847,-2.50E-05,6.03E-07,-1.6392875,281.46606,305.38876,96604.33,307.57382,4.6029396,0.17293291,307.884
SAH,2010,7,0.000316915,21448792,-0.00058737,-2.24E-05,3.67E-06,-1.3492872,285.09665,305.3371,96524.43,307.74323,4.795178,0.20392919,308.11444
SAH,2010,8,0.000504367,20935278,-0.000723507,-2.06E-05,5.84E-06,-1.0536894,286.70056,305.2379,96530.35,307.65338,4.3929453,0.22401464,308.03104
SAH,2010,9,0.00042917,19772088,-0.000732713,-1.98E-05,4.97E-06,-1.2946197,285.2857,303.96982,96625.58,306.0145,4.160156,0.22511888,306.4148
SAH,2010,10,0.00017346,17765910,-0.000587071,-1.97E-05,2.01E-06,-1.6499228,282.839,301.31088,96735.63,302.56345,4.2582755,0.21695884,303.1269
SAH,2010,11,7.26E-05,15624108,-0.00054919,-1.73E-05,8.40E-07,-1.5420194,278.40326,296.3477,96849.664,296.71252,4.1150007,0.21527083,297.37073
SAH,2010,12,8.18E-05,14117090,-0.000554153,-1.43E-05,9.47E-07,-1.3009404,275.2297,292.23697,96935.5,292.10675,4.1707315,0.2472408,292.88568
SAH,2020,1,4.75E-05,14867785,-0.000615539,-1.43E-05,5.50E-07,-2.401259,273.06573,288.9788,97480.9,289.36212,4.9154897,0.29097316,289.89856
SAH,2020,2,2.69E-05,17282954,-0.000422423,-1.75E-05,3.12E-07,-2.556773,273.0131,292.39468,97356.914,293.03946,4.8750873,0.2490741,293.44693
SAH,2020,3,6.79E-05,20089142,-0.000451632,-2.10E-05,7.85E-07,-2.1011255,273.36395,296.07303,96834.164,297.39792,4.7346807,0.24287936,297.6929
SAH,2020,4,4.93E-05,22190358,-0.00041693,-2.44E-05,5.71E-07,-2.1925716,275.8829,300.21063,96747.85,302.14987,4.7123847,0.23306124,302.35175
SAH,2020,5,3.07E-05,22909890,-0.000402612,-2.55E-05,3.55E-07,-2.067681,276.9957,303.12997,96747.38,305.1707,4.662861,0.19518837,305.41226
SAH,2020,6,3.47E-05,22278880,-0.000425719,-2.57E-05,4.01E-07,-2.0140193,280.1549,305.61325,96649.35,307.6563,4.8278193,0.15008332,307.9179
SAH,2020,7,0.000251323,21601072,-0.000499521,-2.27E-05,2.91E-06,-1.2922994,283.82556,305.30447,96471.72,307.8263,4.5977564,0.20320469,308.0787
SAH,2020,8,0.000464345,21022696,-0.000717816,-2.00E-05,5.37E-06,-0.8156075,286.13318,304.94742,96492.766,307.4448,4.5266366,0.23954074,307.7326
SAH,2020,9,0.000234724,19934348,-0.000602457,-2.08E-05,2.72E-06,-1.4411125,284.15155,304.41068,96670.92,306.44156,4.2569714,0.17605759,306.7458
SAH,2020,10,9.85E-05,17988404,-0.000575246,-2.02E-05,1.14E-06,-2.0175679,280.5096,300.99625,96881.36,302.12744,4.430282,0.16131143,302.65598
SAH,2020,11,5.64E-05,15639649,-0.00055857,-1.64E-05,6.52E-07,-2.0344512,278.26968,294.54227,97159.76,295.19498,4.364225,0.24388851,295.88953
SAH,2020,12,4.69E-05,14032165,-0.000591885,-1.43E-05,5.42E-07,-1.8086085,276.09146,292.19183,97084.49,292.41696,4.185165,0.26365036,293.01285
SEAF,1940,1,0.004244953,23871186,-0.003375299,-3.43E-05,4.91E-05,-1.0051438,291.41757,296.44763,93301.95,297.72925,2.9055657,0.7584679,297.95828
SEAF,1940,2,0.004540456,24296602,-0.003482749,-3.56E-05,5.26E-05,-0.5016337,291.83337,296.54184,93350.37,297.92877,2.8254075,0.6593112,298.14694
SEAF,1940,3,0.005153132,24198872,-0.003219424,-3.23E-05,5.96E-05,0.19458029,292.27994,296.13776,93329.66,297.40833,2.250082,0.67784905,297.64468
SEAF,1940,4,0.00421067,23093538,-0.003439123,-3.43E-05,4.87E-05,1.4710433,292.3462,296.54025,93416.125,298.08813,2.7982326,0.63288087,298.26523
SEAF,1940,5,0.002611511,21006400,-0.003185197,-3.66E-05,3.02E-05,2.6670778,291.303,296.62308,93444.62,297.9556,3.660208,0.522962,298.0723
SEAF,1940,6,0.001175014,19300214,-0.002850396,-3.89E-05,1.36E-05,3.263736,289.0019,296.11362,93677.7,297.29413,4.2134743,0.42063498,297.3434
SEAF,1940,7,0.001306683,19232822,-0.00239825,-3.94E-05,1.51E-05,3.30318,288.08017,295.8196,93714.93,297.0017,4.293238,0.4356815,297.00455
SEAF,1940,8,0.001634877,20945048,-0.002370467,-4.29E-05,1.89E-05,3.0492723,288.10757,296.26392,93645.85,297.5253,4.2828426,0.42519277,297.5276
SEAF,1940,9,0.003355569,22661060,-0.002376452,-3.78E-05,3.88E-05,1.8736905,290.28412,296.24054,93553.125,297.61868,3.6610806,0.57344246,297.75504
SEAF,1940,10,0.004166982,23979534,-0.002613409,-3.80E-05,4.82E-05,1.2914428,291.03397,296.4322,93519.79,297.9028,3.2365615,0.6372858,298.0459
SEAF,1940,11,0.004783557,23965812,-0.003002231,-3.36E-05,5.54E-05,0.24887131,291.579,295.9591,93313.67,297.36905,2.409913,0.6685624,297.61447
SEAF,1940,12,0.002756449,23530018,-0.003178249,-3.85E-05,3.19E-05,-1.0128504,291.26675,296.6582,93450.66,298.01193,2.8870425,0.50682205,298.10416
SEAF,1950,1,0.004197636,23746822,-0.003438371,-3.53E-05,4.86E-05,-1.1798034,292.04913,296.6708,93247.055,297.97894,3.0192144,0.6826591,298.1926
SEAF,1950,2,0.003108913,24300622,-0.003343471,-3.96E-05,3.60E-05,-1.0923845,291.75012,297.09503,93307.9,298.42517,3.2985165,0.59969336,298.5538
SEAF,1950,3,0.005946773,24100402,-0.003042134,-3.33E-05,6.88E-05,0.3668732,292.50104,296.5639,93316.49,297.98758,2.5120704,0.7367665,298.22333
SEAF,1950,4,0.007648923,22921272,-0.003467086,-2.82E-05,8.85E-05,1.2600651,292.95035,296.08713,93298.49,297.3939,2.5503983,0.7889071,297.70804
SEAF,1950,5,0.004352851,20912528,-0.003705568,-2.90E-05,5.04E-05,2.6066074,291.3344,295.37012,93494.02,296.46518,3.5734105,0.64323884,296.71277
SEAF,1950,6,0.001315792,19267836,-0.002888395,-3.51E-05,1.52E-05,3.3077953,288.75314,295.166,93599.25,296.10242,4.2414856,0.50741124,296.12732
SEAF,1950,7,0.001138988,19237612,-0.00284121,-3.66E-05,1.32E-05,3.370624,287.56244,295.21448,93649.25,296.24548,4.4797077,0.65516824,296.2737
SEAF,1950,8,0.000975946,21012108,-0.002218192,-4.04E-05,1.13E-05,3.1955094,286.71616,295.2452,93628.74,296.24466,4.339667,0.56311965,296.22656
SEAF,1950,9,0.001905581,22816188,-0.002551106,-4.37E-05,2.21E-05,2.4563904,288.51483,296.30658,93627.91,297.668,4.2474003,0.4825147,297.67624
SEAF,1950,10,0.002690017,24143216,-0.002412094,-4.19E-05,3.11E-05,1.2523038,290.10825,296.54166,93451.93,298.03632,3.4378715,0.5544471,298.07513
SEAF,1950,11,0.004633294,23853016,-0.002558746,-3.48E-05,5.36E-05,0.36600974,291.6277,296.2651,93329.71,297.68323,2.73339,0.6667592,297.8405
SEAF,1950,12,0.004828494,23262712,-0.002985942,-3.42E-05,5.59E-05,-0.65182835,292.14767,296.48166,93358.586,297.96756,2.838175,0.6705033,298.09952
SEAF,1960,1,0.004690249,23804852,-0.003563688,-3.51E-05,5.43E-05,-1.3879086,292.07037,296.84402,93331.42,297.7518,3.2628157,0.7203531,298.10733
SEAF,1960,2,0.004760213,24283044,-0.003277358,-3.73E-05,5.51E-05,-0.51875275,292.19632,296.90176,93326.74,298.07285,2.7815397,0.61589944,298.33972
SEAF,1960,3,0.007184791,24102206,-0.003452665,-3.21E-05,8.32E-05,0.15508416,292.95712,296.83276,93260,297.872,2.592925,0.7977188,298.30258
SEAF,1960,4,0.007179608,22917248,-0.003637023,-3.11E-05,8.31E-05,1.5023997,293.22974,296.6824,93339.53,297.7639,2.74265,0.71023387,298.15002
SEAF,1960,5,0.003519925,20919826,-0.00346855,-3.38E-05,4.07E-05,2.4860148,291.92453,296.56802,93464.55,297.52686,3.6553247,0.60496455,297.72058
SEAF,1960,6,0.001830367,19101634,-0.003058746,-3.57E-05,2.12E-05,3.3908408,290.1948,295.9817,93633.29,296.87582,4.443184,0.46920353,296.9641
SEAF,1960,7,0.001725217,19173620,-0.003050403,-3.54E-05,2.00E-05,3.767975,288.7167,295.068,93669.98,295.89023,4.742247,0.55265117,296.00903
SEAF,1960,8,0.001716633,20873476,-0.002681885,-3.90E-05,1.99E-05,3.0725796,288.95728,295.49356,93631.31,296.36816,4.3297625,0.5345528,296.43106
SEAF,1960,9,0.002289232,22778988,-0.002737993,-4.09E-05,2.65E-05,2.4895546,289.68567,296.06863,93557.4,297.00653,4.0888934,0.47480226,297.15787
SEAF,1960,10,0.002870092,24054082,-0.002871293,-4.27E-05,3.32E-05,1.7392938,290.66043,296.7572,93500.77,297.78745,3.7171822,0.5680216,297.98483
SEAF,1960,11,0.003385157,23954510,-0.002969514,-3.84E-05,3.92E-05,0.65511113,291.61478,296.86084,93437.13,297.9754,2.8914776,0.5449524,298.20465
SEAF,1960,12,0.0036961,23293908,-0.003151353,-3.87E-05,4.28E-05,-0.8466094,292.2023,297.4397,93335.62,298.62527,2.9144363,0.5785909,298.86902
SEAF,1970,1,0.004980621,23421026,-0.003412371,-3.28E-05,5.76E-05,-1.1448927,292.37793,296.90942,93365.48,298.06622,3.0314367,0.7532039,298.37936
SEAF,1970,2,0.004235642,23990470,-0.003660793,-3.69E-05,4.90E-05,-0.87517595,292.46777,297.507,93299.55,298.75296,3.1068256,0.6579033,298.92398
SEAF,1970,3,0.005685624,23887842,-0.003362893,-3.49E-05,6.58E-05,0.38699308,292.77203,297.29504,93293.914,298.66696,2.5310626,0.68260455,298.95294
SEAF,1970,4,0.006717906,22646286,-0.003763783,-3.16E-05,7.78E-05,1.7487986,293.174,296.84906,93403.21,298.12567,2.8319411,0.7247204,298.4372
SEAF,1970,5,0.003982058,20699002,-0.003617884,-3.50E-05,4.61E-05,2.8646748,291.7388,296.68182,93455.164,297.76358,3.8874238,0.5552461,297.9058
SEAF,1970,6,0.001294607,19072412,-0.003258752,-3.78E-05,1.50E-05,3.4125006,289.42432,295.90045,93668.37,296.85846,4.3593082,0.41242254,296.92816
SEAF,1970,7,0.001303339,19024864,-0.002648037,-3.74E-05,1.51E-05,3.030974,288.8861,295.41406,93698.664,296.3812,4.1297607,0.45048922,296.46158
SEAF,1970,8,0.001723061,20682728,-0.002511532,-3.87E-05,1.99E-05,2.9188616,288.90387,295.6598,93581.65,296.7297,4.2275825,0.48288235,296.78616
SEAF,1970,9,0.001625993,22793750,-0.002679091,-4.44E-05,1.88E-05,2.2631333,288.90744,296.19318,93491.33,297.4813,4.0303087,0.42900065,297.49658
SEAF,1970,10,0.002364243,24063854,-0.00263214,-4.41E-05,2.74E-05,1.6567912,290.15265,296.83585,93422.24,298.22186,3.584849,0.5108417,298.30252
SEAF,1970,11,0.0034465,23907398,-0.002737952,-3.82E-05,3.99E-05,-0.10218372,291.37973,297.0213,93345.02,298.37698,2.7842605,0.5744908,298.56262
SEAF,1970,12,0.004301567,23246378,-0.003128266,-3.44E-05,4.98E-05,-0.7062723,291.7814,296.67075,93340.9,297.973,2.785571,0.61925876,298.2496
SEAF,1980,1,0.003714467,23661734,-0.003643033,-3.64E-05,4.30E-05,-1.4947429,292.29694,297.25305,93353.914,298.34573,3.3403459,0.689473,298.54648
SEAF,1980,2,0.002870176,24141154,-0.003281539,-4.05E-05,3.32E-05,-0.25416374,292.18445,297.62646,93311.27,298.9919,2.8381054,0.5864437,299.115
SEAF,1980,3,0.003753906,24154046,-0.003310724,-3.94E-05,4.34E-05,0.019994939,292.29868,297.65622,93319.43,298.95615,2.8307679,0.6347605,299.17636
SEAF,1980,4,0.005558591,22810132,-0.00328595,-3.33E-05,6.43E-05,1.3251871,293.41577,297.52136,93329.81,298.7326,2.632269,0.71552974,299.05014
SEAF,1980,5,0.005345556,20702740,-0.003595011,-3.24E-05,6.19E-05,2.9312165,292.3929,296.8123,93501.37,297.81805,3.769331,0.5986418,298.10925
SEAF,1980,6,0.001523288,19111338,-0.003266059,-3.67E-05,1.76E-05,3.5015187,289.66977,295.9575,93699.85,297.05676,4.372419,0.49281025,297.1019
SEAF,1980,7,0.00132289,19111690,-0.002722838,-3.75E-05,1.53E-05,3.597663,288.57446,295.5594,93757.66,296.54053,4.641113,0.5031226,296.65353
SEAF,1980,8,0.001496917,20845688,-0.002551872,-3.99E-05,1.73E-05,3.160123,288.66425,295.80014,93738.56,296.8429,4.461704,0.44109637,296.92545
SEAF,1980,9,0.001910372,22767166,-0.002450518,-4.26E-05,2.21E-05,1.9324617,289.8025,296.5928,93614.36,297.8509,3.7471387,0.5100013,297.93063
SEAF,1980,10,0.002572407,24037382,-0.002549156,-4.36E-05,2.98E-05,1.6712478,290.7388,297.28693,93528.93,298.5855,3.4964056,0.4965366,298.7088
SEAF,1980,11,0.004862711,23718768,-0.002878377,-3.43E-05,5.63E-05,0.38326755,292.38065,296.84985,93429.805,298.00967,2.6142983,0.66266614,298.31302
SEAF,1980,12,0.00372129,23280280,-0.003191494,-3.54E-05,4.31E-05,-0.61743796,292.23312,297.02924,93378.04,298.2699,2.7783782,0.59760135,298.523
SEAF,1990,1,0.00283416,23723706,-0.003426274,-3.74E-05,3.28E-05,-0.7776435,292.33652,297.28284,93399.984,298.20395,2.8833494,0.55532914,298.4127
SEAF,1990,2,0.004699424,23910166,-0.003099104,-3.50E-05,5.44E-05,-0.65014046,293.34726,297.69427,93340.57,298.838,2.6830916,0.78636205,299.10934
SEAF,1990,3,0.005813021,23788022,-0.003582369,-3.24E-05,6.73E-05,0.66079843,293.59604,297.40088,93457.94,298.50574,2.4365888,0.76261157,298.85376
SEAF,1990,4,0.005666084,22784578,-0.003743145,-3.15E-05,6.56E-05,1.3521614,293.79565,297.40683,93342.7,298.39053,2.5590863,0.73798937,298.76035
SEAF,1990,5,0.003192169,20829500,-0.00360078,-3.43E-05,3.69E-05,2.788182,292.3815,297.029,93511.305,297.91458,3.8222675,0.5979723,298.16486
SEAF,1990,6,0.000954533,19178662,-0.003135452,-3.75E-05,1.10E-05,3.0730946,289.91263,296.22955,93732.9,297.1169,4.1701016,0.43107188,297.22122
SEAF,1990,7,0.001015981,19234254,-0.002962594,-3.84E-05,1.18E-05,3.236217,288.3728,295.4479,93743.89,296.36533,4.3386106,0.48052958,296.4745
SEAF,1990,8,0.001573275,20766630,-0.002681192,-3.86E-05,1.82E-05,3.1739511,289.14462,295.74026,93768.875,296.71243,4.366481,0.4964974,296.79535
SEAF,1990,9,0.002121331,22676494,-0.002663124,-4.16E-05,2.46E-05,2.6315703,289.9805,296.43604,93623.82,297.5283,4.169431,0.47680518,297.63937
SEAF,1990,10,0.002759864,23976370,-0.002669577,-4.23E-05,3.19E-05,1.5751107,290.97183,297.154,93507.164,298.31403,3.4971268,0.5207811,298.45126
SEAF,1990,11,0.00367375,23712366,-0.002928347,-3.80E-05,4.25E-05,0.8099378,292.37204,297.38443,93450.27,298.60056,3.0060596,0.5721954,298.8119
SEAF,1990,12,0.004540355,23100762,-0.003169502,-3.48E-05,5.25E-05,-0.48751193,292.633,297.11765,93398.83,298.27396,2.6779258,0.6388223,298.56223
SEAF,2000,1,0.002269928,23846294,-0.003498273,-4.18E-05,2.63E-05,-1.4135364,291.5544,297.443,93252.17,298.57507,3.405753,0.48463842,298.73264
SEAF,2000,2,0.002331571,24357310,-0.003388078,-4.43E-05,2.70E-05,-0.9666963,291.1373,297.6137,93321.88,298.93958,3.2016537,0.5073171,299.09628
SEAF,2000,3,0.004025933,24014944,-0.003158571,-3.88E-05,4.66E-05,0.30282214,292.46234,297.57846,93278.63,298.90433,2.8941517,0.6229312,299.187
SEAF,2000,4,0.003201405,22968628,-0.00341311,-3.79E-05,3.71E-05,2.1323113,292.44318,297.5675,93371.41,298.71393,3.4785345,0.5435775,298.99356
SEAF,2000,5,0.002170957,20943084,-0.003130009,-3.90E-05,2.51E-05,2.7822778,291.01392,297.13455,93543.17,298.22278,4.0352407,0.50869775,298.40826
