Region,Year,Month,tp,cdir,e,avg_pevr,avg_tprate,v10,d2m,t2m,sp,skt,si10,tcc,stl1
EEU,1940,1,0.000635134,2507444.2,-4.17E-05,-3.22E-06,7.3492056e-06,0.3789705,250.12265,252.87593,100708.97,252.51195,3.5810611,0.8288773,271.3756
EEU,1940,2,0.001161808,5410419,-0.000191123,-4.78E-06,1.34456e-05,1.1191317,257.66574,260.64597,100325.055,260.24527,4.3156066,0.737076,271.34213
EEU,1940,3,0.001596592,10326685,-0.000362004,-9.21E-06,1.8476883e-05,1.3190895,264.89914,267.86356,99631.875,267.56946,4.1215525,0.8617377,271.8774
EEU,1940,4,0.001161755,15957487,-0.001303913,-2.30E-05,1.3445732e-05,0.32507023,272.76633,277.65088,100061.79,277.6656,3.8509045,0.65479034,276.64258
EEU,1940,5,0.001060209,20363258,-0.002431039,-3.75E-05,1.2269965e-05,-0.9864145,275.9886,282.87244,100238.234,283.123,3.3770263,0.57421595,282.43973
EEU,1940,6,0.001991413,22055710,-0.003216597,-4.85E-05,2.3047625e-05,-0.49118692,283.16602,289.62177,99573.41,290.104,3.3471408,0.49479493,289.33768
EEU,1940,7,0.002298886,20943482,-0.003108621,-5.09E-05,2.6605834e-05,-0.000595066,286.99133,293.58978,99436.13,294.1879,2.9228535,0.51315755,293.80106
EEU,1940,8,0.001708482,17157214,-0.002490843,-5.22E-05,1.9776237e-05,0.62613314,285.26688,293.78668,99915.39,294.12228,3.3246603,0.41188985,293.95523
EEU,1940,9,0.001780692,11501777,-0.001308452,-3.02E-05,2.0610023e-05,1.1026925,280.92703,288.0282,99720,288.01492,3.6993992,0.59303176,288.539
EEU,1940,10,0.001285548,6324121.5,-0.000551831,-1.06E-05,1.487681e-05,-0.4653162,271.35394,276.15875,100476.44,276.07965,3.463062,0.7127717,277.48773
EEU,1940,11,0.00167735,2787114.5,-0.000252846,-3.09E-06,1.9412375e-05,1.453603,271.51813,273.67255,99809.17,273.4071,3.9958975,0.8846415,274.657
EEU,1940,12,0.001596757,1704381.2,-0.000121727,-3.07E-06,1.847861e-05,0.23461041,262.11523,264.29004,99687.19,264.1095,3.7517128,0.8922172,272.55453
EEU,1950,1,0.000911702,2527331.8,-5.54E-05,-3.02E-06,1.05494e-05,-1.7284098,251.52925,254.2451,100116.25,253.5302,3.8525937,0.8022472,270.835
EEU,1950,2,0.001397995,5279922,-0.000148809,-3.89E-06,1.6178974e-05,1.6893185,262.00766,264.20956,99808.08,263.8823,4.065864,0.839197,271.232
EEU,1950,3,0.00110818,10133961,-0.000425023,-8.91E-06,1.2825024e-05,1.0321339,267.21628,270.0572,99974.984,270.02673,4.0767665,0.7517595,271.3624
EEU,1950,4,0.000794143,15707101,-0.001627102,-3.08E-05,9.190885e-06,1.6983811,276.45673,282.37442,100109.61,281.53726,3.7247694,0.54322624,280.29733
EEU,1950,5,0.001459723,19918426,-0.002414861,-4.51E-05,1.6894568e-05,-0.51829374,277.14862,285.58157,99939.45,286.23468,3.497515,0.5163464,285.64462
EEU,1950,6,0.002088394,21743604,-0.002987807,-4.85E-05,2.4171344e-05,-0.4236011,282.07974,289.14792,99404.09,289.94708,3.1856158,0.53438395,289.37006
EEU,1950,7,0.00237506,20692940,-0.002721332,-4.31E-05,2.7489361e-05,-1.4167575,283.75693,289.97665,99222.88,290.50317,3.4165642,0.56847435,290.26025
EEU,1950,8,0.001932726,16713268,-0.002087344,-3.69E-05,2.2369039e-05,-1.4203507,282.5041,288.89398,99534.8,289.45056,3.4050646,0.5300738,289.25003
EEU,1950,9,0.001587331,11342455,-0.001291663,-2.53E-05,1.8371622e-05,0.53748137,281.01678,286.4478,99513.03,286.85352,3.3422015,0.5478859,286.73682
EEU,1950,10,0.001394694,6189134,-0.000670917,-1.01E-05,1.614141e-05,0.5161397,274.73648,278.5099,100559.26,278.86786,3.6011496,0.70121014,279.13403
EEU,1950,11,0.001714568,2897811.8,-0.000279412,-3.76E-06,1.9843594e-05,2.0885468,268.2507,272.00504,100561.4,271.69775,4.0017796,0.726621,272.95132
EEU,1950,12,0.000994987,1715233.8,-0.000150122,-2.21E-06,1.1513383e-05,1.8872072,265.02597,267.3242,100663.49,266.9429,4.0302978,0.8184335,271.26407
EEU,1960,1,0.001802127,2355782,-0.000113472,-2.57E-06,2.0856052e-05,0.59711754,261.5908,263.32568,100098.52,263.15176,3.7409492,0.9302564,271.50208
EEU,1960,2,0.001518368,5268995,-0.000180973,-4.60E-06,1.7571638e-05,0.9970235,261.37518,263.68198,99912.914,263.39862,4.002588,0.8528253,271.382
EEU,1960,3,0.000834881,10343243,-0.000444414,-9.96E-06,9.662375e-06,-0.6834487,263.93103,267.5338,100787.2,267.25644,3.7785106,0.68710685,272.02628
EEU,1960,4,0.001167722,15981755,-0.001391063,-2.53E-05,1.3514976e-05,-0.36246902,271.53534,278.27246,100655.73,277.5297,3.7260551,0.6206705,277.34024
EEU,1960,5,0.001069156,20027220,-0.00268411,-4.35E-05,1.2372906e-05,-0.45643172,275.10287,284.48584,100356.586,284.50937,3.6039217,0.5290878,283.90717
EEU,1960,6,0.001888371,21429790,-0.003067736,-5.55E-05,2.185557e-05,-0.34400862,283.40308,291.55923,99587.805,292.0809,3.0680277,0.522176,291.35315
EEU,1960,7,0.001305088,20570154,-0.003188167,-6.19E-05,1.510608e-05,-0.48590338,286.4323,295.20642,99764.14,295.79657,2.8826854,0.4245308,295.00485
EEU,1960,8,0.002159615,16104137,-0.002234883,-3.99E-05,2.4994793e-05,0.17267174,284.08664,290.53903,99443.1,291.04752,3.278622,0.57782,290.97034
EEU,1960,9,0.002108382,10766716,-0.001312892,-2.04E-05,2.4401803e-05,-0.11783557,279.71777,283.90793,100152.3,284.29706,3.3423069,0.70809764,284.57187
EEU,1960,10,0.001814696,5928598.5,-0.000659377,-9.24E-06,2.1002677e-05,0.36462355,273.38882,276.6712,100102.4,276.7676,3.719687,0.7787325,277.67493
EEU,1960,11,0.001416068,2751994.8,-0.000227703,-2.99E-06,1.6388127e-05,1.4144956,266.96942,269.281,100742.016,269.05185,3.71891,0.79587436,271.50247
EEU,1960,12,0.001575229,1573746.1,-0.000157222,-1.39E-06,1.823012e-05,1.8042059,269.87796,271.06448,100373.23,270.7768,3.753638,0.9353221,273.0204
EEU,1970,1,0.001710367,2313520.2,-0.000129289,-2.67E-06,1.979476e-05,0.8479123,260.09283,262.4205,100372.52,262.63083,4.340298,0.90015084,270.21573
EEU,1970,2,0.001592218,5094865.5,-0.000180218,-4.68E-06,1.842588e-05,1.4871509,262.58838,265.25317,99835.31,265.35306,4.31682,0.8287731,270.79044
EEU,1970,3,0.001495626,9824349,-0.000491394,-9.62E-06,1.7308274e-05,1.5110186,266.9551,270.76968,100450.055,270.50262,4.066692,0.7417601,272.17737
EEU,1970,4,0.001632113,15011188,-0.001350192,-2.35E-05,1.8889259e-05,1.2669803,274.22217,279.86154,99911.42,278.99948,3.9380329,0.7138987,277.95557
EEU,1970,5,0.001878359,18734834,-0.002423182,-3.88E-05,2.173952e-05,-0.25174427,277.30103,285.14413,99886.32,285.2017,3.5225077,0.5781935,284.64386
EEU,1970,6,0.001919443,20745600,-0.002992755,-4.88E-05,2.221552e-05,-0.9264506,281.44922,289.42056,99833.266,289.84357,3.1742382,0.541554,289.16806
EEU,1970,7,0.001709098,19992348,-0.002851246,-5.86E-05,1.9780915e-05,-0.35037997,285.2948,294.00668,99613.164,294.8753,3.0407686,0.48043174,294.0711
EEU,1970,8,0.001868167,15640468,-0.002112558,-3.87E-05,2.162136e-05,-0.44454867,283.44376,289.89633,99645.4,290.45282,3.3101435,0.5890544,290.1538
EEU,1970,9,0.001990144,10522459,-0.00135661,-2.17E-05,2.3033894e-05,1.0828036,280.1886,284.9359,99831.96,285.15363,3.377338,0.6527642,285.30646
EEU,1970,10,0.002786982,5653655.5,-0.000728548,-8.11E-06,3.225573e-05,0.9487356,275.65103,278.40347,99743.56,278.45142,4.2401557,0.86310303,278.90054
EEU,1970,11,0.002104459,2653928.8,-0.000252164,-2.96E-06,2.4354938e-05,0.6747476,268.72165,270.56607,99768.95,270.42877,3.928088,0.9203552,272.9993
EEU,1970,12,0.001525461,1592961.6,-0.000117497,-2.36E-06,1.7653914e-05,1.5554663,262.7714,264.58563,100467.25,264.74628,3.9322333,0.93544906,271.28033
EEU,1980,1,0.001356862,2391036.5,-8.30E-05,-2.75E-06,1.57024e-05,0.899635,257.9226,260.17035,100372.47,260.5584,3.9845614,0.878911,268.6882
EEU,1980,2,0.001106179,5125315.5,-0.000169405,-4.28E-06,1.2800749e-05,0.62110674,261.80203,264.25052,100727.9,264.43948,4.052034,0.89828676,270.44843
EEU,1980,3,0.000783509,10124373,-0.000306753,-8.84E-06,9.066649e-06,0.24844348,262.4153,265.9287,100744.24,266.06616,3.8772683,0.7439628,270.4465
EEU,1980,4,0.00188239,14925316,-0.001171847,-2.05E-05,2.1785063e-05,0.29263902,273.86716,278.45755,99940.23,277.85162,3.5690355,0.7500822,276.66898
EEU,1980,5,0.002864867,18561720,-0.002251867,-3.10E-05,3.3157008e-05,-0.07402264,277.38907,283.56534,99930.56,283.4093,3.4376001,0.7152176,282.8038
EEU,1980,6,0.002230711,20720740,-0.003328284,-4.83E-05,2.5817677e-05,-0.19877477,283.74695,291.01764,99646.68,291.25986,3.021262,0.5437742,290.4165
EEU,1980,7,0.002518787,19584840,-0.002876272,-4.70E-05,2.915284e-05,-0.43621927,284.63254,291.42603,99577.445,291.8819,3.38123,0.5600693,291.25714
EEU,1980,8,0.002562091,15526044,-0.002053141,-3.40E-05,2.9653349e-05,-0.21979916,282.3524,287.98572,99548.37,288.6113,3.5453317,0.6132831,288.3176
EEU,1980,9,0.002137774,10342746,-0.001262646,-1.83E-05,2.474219e-05,-0.35625088,280.5166,284.3739,99940.44,284.6924,3.205661,0.73862106,284.59204
EEU,1980,10,0.001444377,5700215.5,-0.000602899,-7.67E-06,1.6715641e-05,1.3576075,274.6655,277.58615,100314.94,277.61044,3.5670717,0.71689737,277.94034
EEU,1980,11,0.002413327,2605414.8,-0.000199774,-2.77E-06,2.793103e-05,1.0066324,269.08044,270.83093,99668.945,270.84705,3.7899992,0.8951791,273.1628
EEU,1980,12,0.002496625,1550277,-0.000167678,-1.87E-06,2.8893748e-05,1.969576,267.61472,269.1609,99538.31,269.246,4.073286,0.9334222,272.19022
EEU,1990,1,0.001517184,2370367.8,-0.000141571,-2.50E-06,1.755817e-05,0.81321204,261.85733,264.12665,99946.54,264.1062,3.918262,0.9072461,270.6616
EEU,1990,2,0.001671934,5036719.5,-0.000297928,-4.09E-06,1.9348921e-05,2.1922472,269.5764,271.77466,99646.61,271.50565,4.412261,0.89173853,272.3301
EEU,1990,3,0.001703574,9979604,-0.000831808,-1.28E-05,1.9717038e-05,0.5349356,270.35025,274.4503,99288.01,274.07742,4.7126374,0.71638966,274.5515
EEU,1990,4,0.001433752,15275223,-0.001632525,-2.66E-05,1.6592961e-05,0.46291608,274.55954,281.17087,99941.63,280.8381,3.1741567,0.5766686,280.21756
EEU,1990,5,0.002458108,19172936,-0.002595341,-3.68E-05,2.8450184e-05,-0.5135179,276.55847,283.35226,99705.74,283.6529,3.8698013,0.60347164,283.24008
EEU,1990,6,0.002939998,20404988,-0.002948067,-3.77E-05,3.402733e-05,-0.8889089,282.96506,288.3745,99344.69,288.55774,3.409355,0.67305034,287.98895
EEU,1990,7,0.003063087,19762054,-0.00303282,-4.55E-05,3.545184e-05,-0.09046512,286.48102,292.39493,99543.734,292.96628,2.9549656,0.5829761,292.3819
EEU,1990,8,0.00242503,15909038,-0.002311406,-3.37E-05,2.806696e-05,-0.7180959,284.54538,289.49408,99711.48,290.13547,3.009459,0.6043919,289.72604
EEU,1990,9,0.002680929,10752474,-0.001313376,-1.81E-05,3.102818e-05,0.43937504,279.68964,283.36053,99662.055,283.59927,3.4053457,0.7378275,283.62784
EEU,1990,10,0.001879126,5799754.5,-0.000653516,-8.55E-06,2.1748707e-05,0.07354482,274.63885,277.5801,99950.695,277.644,3.91798,0.7693872,277.99857
EEU,1990,11,0.002237001,2641305.2,-0.000275322,-3.10E-06,2.5889305e-05,1.1657523,269.92557,271.7627,99629.7,271.70383,3.7924335,0.8904178,274.0358
EEU,1990,12,0.001168316,1620955,-0.000145975,-2.09E-06,1.3519786e-05,1.1332425,266.7031,268.48257,100477.06,268.29526,3.5564942,0.8680472,271.8851
EEU,2000,1,0.001393487,2401939,-0.000137642,-2.93E-06,1.6126489e-05,1.6632934,263.24347,265.33896,99517.875,265.27136,3.8581703,0.92742455,271.16898
EEU,2000,2,0.001452467,5257136.5,-0.000269082,-4.65E-06,1.6809094e-05,1.3357769,267.00208,269.2712,99575.27,268.9458,4.022956,0.89469916,272.2264
EEU,2000,3,0.00169914,10294827,-0.000594485,-1.04E-05,1.9664798e-05,1.830215,268.50336,271.9948,99605.14,271.41415,4.176794,0.7588363,273.04672
EEU,2000,4,0.001511994,15509990,-0.001612035,-2.62E-05,1.7499471e-05,0.45870957,277.05566,282.7459,99936.07,281.88733,3.538671,0.67753667,280.8037
EEU,2000,5,0.001896775,19858268,-0.002571199,-3.84E-05,2.1953503e-05,-0.9762677,275.94836,283.6105,99632.3,283.44016,3.7496233,0.56998533,283.1656
EEU,2000,6,0.003217159,21530500,-0.00317264,-4.86E-05,3.7236e-05,-0.49383402,283.6202,290.36935,99547.34,290.62262,3.5273385,0.5871355,290.20972
EEU,2000,7,0.002580382,20757122,-0.003276401,-5.25E-05,2.9866304e-05,1.0783627,287.79178,294.5373,99578.33,294.58865,3.3134706,0.62539524,294.06226
EEU,2000,8,0.002191539,16704559,-0.002396064,-3.90E-05,2.536406e-05,-0.5694916,284.96152,290.73264,99750.16,291.07675,2.9312263,0.56016636,290.9163
EEU,2000,9,0.001958384,11200303,-0.001411124,-2.13E-05,2.266512e-05,-0.4203571,279.7191,284.1482,100033.58,284.43875,3.31869,0.658603,284.67554
EEU,2000,10,0.000983731,5892170,-0.000625858,-8.98E-06,1.1383808e-05,0.4241988,276.2597,279.50128,100924.18,279.58264,3.3299685,0.7640659,279.87845
EEU,2000,11,0.00099805,2738331,-0.000201277,-3.67E-06,1.1549965e-05,1.3001949,268.06894,270.7464,101096.48,270.66998,3.583134,0.76421446,273.02655
EEU,2000,12,0.001585019,1611603.6,-0.000103404,-1.88E-06,1.834231e-05,0.96497554,265.96967,267.58826,99913.72,267.41217,3.2534995,0.9272281,271.56274
EEU,2010,1,0.001229807,2466814.8,-7.38E-05,-2.87E-06,1.4233881e-05,0.024110485,256.3415,258.72162,101033.29,258.8826,3.4560568,0.86376595,269.3977
EEU,2010,2,0.001227018,5363626.5,-0.000203617,-4.28E-06,1.4201523e-05,1.822431,260.125,263.23447,100565.44,262.98215,4.541453,0.79366106,270.6944
EEU,2010,3,0.001420328,10351314,-0.000446652,-1.03E-05,1.6438886e-05,1.139912,266.54645,270.0957,99759.26,269.56168,3.9453366,0.752726,272.22797
EEU,2010,4,0.001195543,16017604,-0.001497476,-2.65E-05,1.3837643e-05,0.44224316,273.29156,280.2324,100324.44,279.35583,3.3220701,0.61378986,278.68704
EEU,2010,5,0.00192429,19704190,-0.002641807,-4.72E-05,2.2271577e-05,0.62570363,281.3907,289.43628,99896.68,289.25424,3.4079454,0.53748494,288.42856
EEU,2010,6,0.001687668,22306170,-0.003269526,-6.29E-05,1.9533423e-05,0.14015745,283.22015,292.77594,99717.29,293.075,3.4229975,0.532944,292.2877
EEU,2010,7,0.000782942,21578810,-0.00326848,-7.67E-05,9.061924e-06,-0.18110529,287.0094,298.25006,99986.95,298.96744,2.953339,0.35616833,297.82364
EEU,2010,8,0.001606633,17435442,-0.002364004,-6.12E-05,1.8595047e-05,-0.17082842,284.0501,294.87616,99748.95,295.664,3.211574,0.44485614,295.1801
EEU,2010,9,0.001634385,11584800,-0.00128886,-2.88E-05,1.891708e-05,0.38769165,280.36276,286.57382,100137.89,286.96115,3.5293396,0.6459408,287.0107
EEU,2010,10,0.001740448,6160377.5,-0.000682226,-9.52E-06,2.0144087e-05,0.6365806,273.76147,277.4269,100165.836,277.52362,3.7971237,0.74002516,278.04016
EEU,2010,11,0.002054476,2718314,-0.000355554,-3.87E-06,2.3778688e-05,1.2401823,272.40747,274.70142,99725.94,274.52707,3.8709762,0.8287868,276.05713
EEU,2010,12,0.002125921,1616496.1,-0.000120521,-1.87E-06,2.4604458e-05,1.0767171,263.95703,265.73117,100119.305,265.82,3.5849879,0.9057318,271.29208
EEU,2020,1,0.001744573,2389049.2,-0.000200052,-2.21E-06,2.0188942e-05,0.8739183,269.02774,270.78897,99600.52,270.52112,4.077875,0.9127635,272.31647
EEU,2020,2,0.001901213,5310561,-0.00034456,-5.12E-06,2.2001357e-05,2.0794508,268.54715,271.0393,99164.42,270.41357,4.2660594,0.8411759,272.78235
EEU,2020,3,0.00113968,10520318,-0.000903464,-1.63E-05,1.3190527e-05,0.88621277,269.97574,275.93988,100023.87,275.3845,4.1242704,0.6536132,275.80756
EEU,2020,4,0.001727085,16499234,-0.001468135,-2.86E-05,1.9988756e-05,0.12377769,269.42865,277.71634,99384.11,277.8762,4.1130376,0.6013223,277.74222
EEU,2020,5,0.002822746,20060928,-0.002426316,-3.64E-05,3.2669137e-05,0.2819955,278.42444,285.04117,99710.71,285.1826,3.4929733,0.6594728,284.58603
EEU,2020,6,0.001539086,22490240,-0.003340598,-5.89E-05,1.7812396e-05,-0.35466406,282.79172,291.75198,100028.23,292.35614,3.284114,0.49374962,291.39056
EEU,2020,7,0.002212119,21519904,-0.002864905,-5.87E-05,2.5603156e-05,0.4194098,285.32297,294.26596,99617.836,295.14694,3.1150455,0.52315384,294.24368
EEU,2020,8,0.001588935,17442784,-0.002057056,-4.45E-05,1.8388524e-05,-0.8122976,282.95868,290.6709,99729.87,291.54202,3.0067105,0.513195,290.93613
EEU,2020,9,0.0014278,11772352,-0.001269315,-3.46E-05,1.6525746e-05,0.7985809,278.85742,287.07208,100170.016,287.75824,4.086445,0.5412111,287.30057
EEU,2020,10,0.0013499,6142832,-0.000520809,-1.54E-05,1.562283e-05,1.5681235,276.01978,281.46613,100452.87,281.70477,3.732598,0.7240457,281.6627
EEU,2020,11,0.001428013,2714719.5,-0.00029414,-3.43E-06,1.6525426e-05,1.193588,271.066,273.4344,100714.91,273.5282,4.1091638,0.81366485,274.02536
EEU,2020,12,0.001042994,1695841.9,-9.65E-05,-1.87E-06,1.2069752e-05,1.7289323,263.41486,265.6066,101315.42,266.09833,3.759585,0.7706971,268.71967
NEU,1940,1,0.002235879,866297,-0.001861186,-8.50E-07,2.5876994e-05,1.2755185,265.39532,268.63495,100587.18,270.37753,6.9098973,0.8384867,275.20367
NEU,1940,2,0.002213986,2966940.5,-0.001688283,-1.18E-06,2.5623347e-05,0.27569038,264.1775,267.68295,100104.836,269.80945,6.379933,0.7965514,274.43738
NEU,1940,3,0.002546509,7804316.5,-0.001518102,-2.38E-06,2.9471836e-05,0.022997364,267.1971,270.78198,99572.734,272.00723,6.4056206,0.77977055,274.7199
NEU,1940,4,0.002209416,14589931,-0.001363856,-5.41E-06,2.5571167e-05,-0.15721153,271.82532,275.38782,99878.6,275.93323,6.2783647,0.72566956,276.0217
NEU,1940,5,0.001106688,20280228,-0.00099994,-9.93E-06,1.2807505e-05,0.70654225,276.5624,279.9293,100592.41,279.53003,4.6908174,0.64077026,279.20227
NEU,1940,6,0.001480133,23017770,-0.001352693,-1.41E-05,1.71299e-05,0.20750041,280.2683,283.74585,100244.664,283.61725,4.7861233,0.6341993,283.34845
NEU,1940,7,0.002135573,21559500,-0.001819565,-1.20E-05,2.4715999e-05,-0.8332715,281.99094,285.57806,99837.03,285.98965,4.8505907,0.685334,285.88864
NEU,1940,8,0.002645769,16234063,-0.001734235,-8.51E-06,3.0621064e-05,0.11866072,282.46613,285.53906,99878.06,285.782,5.623443,0.71139824,285.7617
NEU,1940,9,0.002859439,9649939,-0.00139381,-4.27E-06,3.3094133e-05,0.1879367,280.0348,282.71445,99394.68,282.93204,6.031246,0.74996066,283.04172
NEU,1940,10,0.002234616,4172225,-0.001259255,-1.49E-06,2.5862246e-05,1.4640428,275.75208,278.60468,100104.695,279.0547,5.8037415,0.7736701,279.56757
NEU,1940,11,0.002717843,1259117.8,-0.001631469,-5.70E-07,3.1455176e-05,0.33683267,272.07178,275.04697,99032.22,276.03757,6.6430387,0.7959048,277.61856
NEU,1940,12,0.002250409,527879.9,-0.001652133,-6.98E-07,2.6044647e-05,0.28524742,269.07404,272.20435,99966.875,273.3611,6.7574,0.7758481,276.66922
NEU,1950,1,0.00203811,865029.5,-0.001655182,-7.91E-07,2.3587083e-05,1.8028399,267.3624,270.4693,100665.5,271.65332,6.9226966,0.78155804,276.02063
NEU,1950,2,0.002769589,2958766,-0.001700082,-1.21E-06,3.205416e-05,1.1044292,268.55157,271.6795,98815.05,272.91373,6.7967134,0.78632027,275.73038
NEU,1950,3,0.002421418,7643255,-0.001486314,-2.60E-06,2.8024666e-05,0.7245822,270.6007,273.77927,99616.766,274.6085,6.8491254,0.75619227,275.96054
